stFips,cty_fips,Year,pop04,center_count_cc,capacity_total_cc,center_count_fdh,capacity_total_fdh,center_count_other,capacity_total_other,center_tot,capacity_total,cc_desert
36,36045,2008,8816,15,862,156,1419,21,1346,192,3627,0
36,36045,2009,9362,13,829,157,1404,22,1386,192,3619,0
36,36045,2010,9705,16,1061,147,1310,24,1586,187,3957,0
36,36045,2011,10093,17,1155,144,1321,25,1729,186,4205,0
36,36045,2012,10352,17,1070,143,1323,26,1747,186,4140,0
36,36045,2013,9929,13,841,131,1205,25,1647,169,3693,0
36,36045,2014,9758,13,841,126,1173,24,1717,163,3731,0
36,36045,2015,9337,14,956,120,1141,22,1549,156,3646,0
36,36045,2016,8846,16,1011,114,1101,20,1343,150,3455,0
36,36045,2017,9432,16,1030,106,988,23,1848,145,3866,0
36,36045,2018,9078,16,1030,91,851,25,1988,132,3869,0
36,36045,2019,8918,15,1009,92,862,28,1943,135,3814,0
36,36045,2020,8673,16,1096,89,826,27,1943,132,3865,0
36,36045,2021,9019,15,1029,88,788,24,1763,127,3580,0
36,36045,2022,8759,16,1043,91,820,29,2248,136,4111,0
36,36045,2023,8759,12,774,85,748,28,2168,125,3690,0
36,36047,2000,181703,,,1047,9232,155,18563,1202,27795,1
36,36047,2001,179456,,,1703,15064,250,28666,1953,43730,1
36,36047,2002,177985,,,2027,18254,270,31012,2297,49266,1
36,36047,2003,176180,,,2199,20210,302,32304,2501,52514,1
36,36047,2004,176122,,,2112,20397,309,31434,2421,51831,1
36,36047,2005,174931,,,2076,21071,356,36466,2432,57537,1
36,36047,2006,172800,,,2032,21580,398,40430,2430,62010,0
36,36047,2007,172393,,,2202,24611,410,43131,2612,67742,0
36,36047,2008,174410,,,2297,26857,418,46284,2715,73141,0
36,36047,2009,176304,,,2435,29207,432,47929,2867,77136,0
36,36047,2010,178654,,,2512,30847,450,50709,2962,81556,0
36,36047,2011,185166,,,2617,32942,437,49735,3054,82677,0
36,36047,2012,189363,,,2589,33385,425,49916,3014,83301,0
36,36047,2013,193492,,,2593,34031,432,51748,3025,85779,0
36,36047,2014,196079,,,2531,33664,528,67326,3059,100990,0
36,36047,2015,196768,,,2411,32485,521,67469,2932,99954,0
36,36047,2016,193801,,,2266,30836,517,67835,2783,98671,0
36,36047,2017,196132,,,2111,28993,517,69852,2628,98845,0
36,36047,2018,193743,2,120,2077,28729,533,71463,2612,100312,0
36,36047,2019,190959,2,120,1997,27688,538,70683,2537,98491,0
36,36047,2020,187501,2,120,1824,25233,519,69256,2345,94609,0
36,36047,2021,191760,1,120,1811,25119,549,74125,2361,99364,0
36,36047,2022,183126,1,120,1782,24826,543,74083,2326,99029,0
36,36047,2023,183126,1,120,1652,23023,516,72001,2169,95144,0
36,36047,2024,183126,1,120,,,,,1,120,1
36,36049,2000,1660,2,60,11,96,4,230,17,386,1
36,36049,2001,1654,2,60,13,116,4,230,19,406,1
36,36049,2002,1610,2,60,18,152,4,230,24,442,1
36,36049,2003,1605,3,132,22,174,5,270,30,576,0
36,36049,2004,1584,3,132,24,190,5,270,32,592,0
36,36049,2005,1690,3,132,29,244,5,270,37,646,0
36,36049,2006,1740,4,199,27,228,5,270,36,697,0
36,36049,2007,1779,5,219,25,212,5,270,35,701,0
36,36049,2008,1700,6,253,24,204,6,290,36,747,0
36,36049,2009,1781,6,274,23,196,7,385,36,855,0
36,36049,2010,1780,7,319,24,204,7,385,38,908,0
36,36049,2011,1697,7,319,25,210,6,360,38,889,0
36,36049,2012,1735,7,345,25,202,6,360,38,907,0
36,36049,2013,1711,5,211,23,186,5,340,33,737,0
36,36049,2014,1696,5,211,21,174,5,330,31,715,0
36,36049,2015,1638,4,166,22,182,5,280,31,628,0
36,36049,2016,1674,4,166,24,204,4,250,32,620,0
36,36049,2017,1660,4,166,24,204,6,470,34,840,0
36,36049,2018,1661,4,166,24,196,5,360,33,722,0
36,36049,2019,1688,4,166,23,196,5,360,32,722,0
36,36049,2020,1648,5,202,19,164,5,360,29,726,0
36,36049,2021,1736,4,168,23,204,6,420,33,792,0
36,36049,2022,1611,6,200,23,212,5,380,34,792,0
36,36049,2023,1611,4,140,19,174,5,380,28,694,0
36,36051,2000,3520,1,67,33,300,1,20,35,387,1
36,36051,2001,3476,1,67,48,436,1,20,50,523,1
36,36051,2002,3387,1,67,58,530,1,20,60,617,1
36,36051,2003,3278,1,67,61,570,2,47,64,684,1
36,36051,2004,3278,2,90,67,636,2,47,71,773,1
36,36051,2005,3199,4,220,70,654,4,137,78,1011,1
36,36051,2006,3237,5,338,73,684,4,150,82,1172,0
36,36051,2007,3252,5,435,69,642,7,237,81,1314,0
36,36051,2008,3236,5,435,68,622,10,397,83,1454,0
36,36051,2009,3204,5,435,71,674,9,377,85,1486,0
36,36051,2010,3179,5,435,68,654,8,337,81,1426,0
36,36051,2011,3107,7,752,67,648,6,270,80,1670,0
36,36051,2012,3024,6,662,70,698,7,310,83,1670,0
36,36051,2013,2911,8,761,66,666,10,695,84,2122,0
36,36051,2014,2873,8,761,65,668,8,605,81,2034,0
36,36051,2015,2784,10,805,61,628,9,593,80,2026,0
36,36051,2016,2750,10,805,54,556,9,593,73,1954,0
36,36051,2017,2888,10,803,47,476,8,548,65,1827,0
36,36051,2018,2804,11,969,50,516,11,673,72,2158,0
36,36051,2019,2739,9,740,49,500,9,593,67,1833,0
36,36051,2020,2686,9,794,47,476,9,568,65,1838,0
36,36051,2021,2652,10,828,46,468,8,511,64,1807,0
36,36051,2022,2630,9,583,43,412,11,723,63,1718,0
36,36051,2023,2630,9,583,41,388,11,723,61,1694,0
36,36053,2000,4103,5,374,17,146,2,43,24,563,1
36,36053,2001,4089,6,392,23,194,4,103,33,689,1
36,36053,2002,4033,8,485,34,287,4,103,46,875,1
36,36053,2003,4052,9,537,37,319,4,103,50,959,1
36,36053,2004,3902,10,666,48,421,3,103,61,1190,1
36,36053,2005,3794,12,698,53,465,3,103,68,1266,0
36,36053,2006,3769,14,750,56,509,2,83,72,1342,0
36,36053,2007,3813,13,732,58,539,3,133,74,1404,0
36,36053,2008,3935,11,680,63,579,5,198,79,1457,0
36,36053,2009,3958,11,680,72,669,5,208,88,1557,0
36,36053,2010,3896,11,652,63,571,6,248,80,1471,0
36,36053,2011,3684,10,636,52,466,7,308,69,1410,0
36,36053,2012,3623,9,587,49,438,7,308,65,1333,0
36,36053,2013,3480,9,587,51,470,6,278,66,1335,0
36,36053,2014,3430,9,587,51,486,5,218,65,1291,0
36,36053,2015,3372,9,587,47,454,5,218,61,1259,0
36,36053,2016,3324,10,623,51,502,5,218,66,1343,0
36,36053,2017,3346,10,664,47,462,6,298,63,1424,0
36,36053,2018,3319,10,664,43,422,8,338,61,1424,0
36,36053,2019,3361,10,664,40,398,8,338,58,1400,0
36,36053,2020,3405,11,732,36,358,8,338,55,1428,0
36,36053,2021,3252,11,732,31,312,7,288,49,1332,0
36,36053,2022,3178,11,732,28,288,10,378,49,1398,0
36,36053,2023,3178,10,603,23,224,6,213,39,1040,1
36,36055,2000,47123,59,6425,385,3419,25,3130,469,12974,1
36,36055,2001,46255,68,7200,616,5585,35,4066,719,16851,0
36,36055,2002,45760,83,8350,806,7523,42,4379,931,20252,0
36,36055,2003,45135,88,8867,905,8605,53,5140,1046,22612,0
36,36055,2004,44352,93,9312,951,9126,60,5552,1104,23990,0
36,36055,2005,43367,91,9266,938,8986,55,5205,1084,23457,0
36,36055,2006,42745,94,9673,908,8739,52,5108,1054,23520,0
36,36055,2007,42749,98,10087,904,8744,55,5275,1057,24106,0
36,36055,2008,42859,108,11082,920,8923,60,5888,1088,25893,0
36,36055,2009,43251,107,11092,960,9481,69,6799,1136,27372,0
36,36055,2010,43290,112,11418,969,9704,69,6793,1150,27915,0
36,36055,2011,43248,118,11935,957,9808,72,6880,1147,28623,0
36,36055,2012,42805,118,12311,925,9538,71,7141,1114,28990,0
36,36055,2013,42735,123,12930,950,9806,69,7046,1142,29782,0
36,36055,2014,42368,134,13720,950,9818,71,7591,1155,31129,0
36,36055,2015,41815,134,14095,901,9306,64,7188,1099,30589,0
36,36055,2016,41387,134,13972,840,8602,68,8079,1042,30653,0
36,36055,2017,42164,135,14043,841,8552,65,7927,1041,30522,0
36,36055,2018,41595,132,13680,808,8212,74,9109,1014,31001,0
36,36055,2019,41286,140,14423,791,8132,72,8705,1003,31260,0
36,36055,2020,40831,142,14520,732,7511,63,7500,937,29531,0
36,36055,2021,40901,145,14485,709,7261,57,6336,911,28082,0
36,36055,2022,39942,143,14306,725,7413,56,6459,924,28178,0
36,36055,2023,39942,117,11567,668,6769,45,5228,830,23564,0
36,36055,2024,39942,2,112,,,,,2,112,1
36,36057,2000,2926,3,277,15,137,2,75,20,489,1
36,36057,2001,2920,3,277,28,260,2,75,33,612,1
36,36057,2002,2896,5,309,42,392,2,75,49,776,1
36,36057,2003,2904,6,365,51,507,2,75,59,947,1
36,36057,2004,2903,7,494,43,435,1,35,51,964,1
36,36057,2005,2932,7,494,49,505,3,275,59,1274,0
36,36057,2006,3031,8,545,46,467,4,335,58,1347,0
36,36057,2007,2993,10,596,53,531,5,435,68,1562,0
36,36057,2008,2959,9,700,45,431,6,492,60,1623,0
36,36057,2009,3051,8,649,41,387,7,592,56,1628,0
36,36057,2010,3075,8,649,37,365,6,557,51,1571,0
36,36057,2011,3040,8,649,37,383,6,557,51,1589,0
36,36057,2012,3032,8,649,40,423,5,497,53,1569,0
36,36057,2013,3005,9,763,35,371,4,397,48,1531,0
36,36057,2014,2968,9,762,34,367,4,397,47,1526,0
36,36057,2015,2995,11,800,30,327,4,287,45,1414,0
36,36057,2016,2988,9,716,32,351,3,230,44,1297,0
36,36057,2017,3054,11,885,32,375,3,230,46,1490,0
36,36057,2018,3034,11,775,32,375,3,230,46,1380,0
36,36057,2019,3107,10,758,28,335,3,230,41,1323,0
36,36057,2020,3114,9,747,25,295,1,160,35,1202,0
36,36057,2021,3092,8,733,20,231,1,160,29,1124,0
36,36057,2022,3084,8,834,17,207,5,360,30,1401,0
36,36057,2023,3084,7,528,17,207,5,360,29,1095,0
36,36059,2000,86391,69,8333,145,1395,48,4619,262,14347,1
36,36059,2001,84142,83,9855,203,1992,65,5951,351,17798,1
36,36059,2002,82453,100,11523,287,2990,71,6853,458,21366,1
36,36059,2003,81180,112,12881,345,3731,72,7017,529,23629,1
36,36059,2004,79899,117,13098,393,4384,77,7521,587,25003,1
36,36059,2005,77834,126,13894,432,4861,76,7402,634,26157,0
36,36059,2006,75772,133,14583,452,5213,77,7703,662,27499,0
36,36059,2007,74350,142,15448,483,5651,78,7807,703,28906,0
36,36059,2008,73575,143,15565,528,6367,88,8663,759,30595,0
36,36059,2009,73152,148,16547,572,7055,92,8893,812,32495,0
36,36059,2010,74162,161,17591,590,7486,106,10618,857,35695,0
36,36059,2011,74004,168,18524,605,7828,107,10876,880,37228,0
36,36059,2012,73847,177,19813,651,8663,109,11154,937,39630,0
36,36059,2013,73603,181,19988,675,9136,115,11491,971,40615,0
36,36059,2014,74249,183,20510,719,9830,122,11933,1024,42273,0
36,36059,2015,74184,201,22328,753,10371,125,12265,1079,44964,0
36,36059,2016,73663,210,23324,749,10399,126,12432,1085,46155,0
36,36059,2017,74315,223,24972,765,10771,135,13388,1123,49131,0
36,36059,2018,74241,225,24821,756,10636,132,12949,1113,48406,0
36,36059,2019,74228,231,25431,753,10689,138,13820,1122,49940,0
36,36059,2020,74142,236,26218,722,10284,138,13865,1096,50367,0
36,36059,2021,75085,244,26990,714,10234,145,14350,1103,51574,0
36,36059,2022,73678,244,26597,764,11012,152,15025,1160,52634,0
36,36059,2023,73678,234,25494,721,10457,145,14326,1100,50277,0
36,36059,2024,73678,1,53,,,,,1,53,1
36,36061,2000,76223,,,774,6037,86,9866,860,15903,1
36,36061,2001,78126,,,1319,10274,162,19535,1481,29809,0
36,36061,2002,79278,,,1497,11703,174,21853,1671,33556,0
36,36061,2003,80241,,,1682,13226,192,23487,1874,36713,0
36,36061,2004,81968,2,155,1462,11546,184,22205,1648,33906,0
36,36061,2005,82244,2,155,1386,11303,217,27486,1605,38944,0
36,36061,2006,81015,2,155,1365,11586,237,29403,1604,41144,0
36,36061,2007,80528,2,155,1335,11801,247,30242,1584,42198,0
36,36061,2008,79457,2,155,1316,12048,249,32451,1567,44654,0
36,36061,2009,77586,2,155,1328,12463,253,33330,1583,45948,0
36,36061,2010,77285,2,155,1376,13220,251,32457,1629,45832,0
36,36061,2011,80313,2,155,1418,13941,244,33184,1664,47280,0
36,36061,2012,82152,2,155,1399,14150,250,34668,1651,48973,0
36,36061,2013,82984,2,155,1359,14098,255,35933,1616,50186,0
36,36061,2014,82625,2,155,1325,14148,307,44833,1634,59136,0
36,36061,2015,82424,2,155,1207,13232,307,46888,1516,60275,0
36,36061,2016,80998,2,155,1135,12680,308,48531,1445,61366,0
36,36061,2017,82097,1,80,1106,12492,305,48672,1412,61244,0
36,36061,2018,79897,3,228,1057,12055,316,49651,1376,61934,0
36,36061,2019,78773,3,228,1038,12071,317,49791,1358,62090,0
36,36061,2020,77025,2,228,970,11276,305,47585,1277,59089,0
36,36061,2021,77401,1,148,918,10702,288,46213,1207,57063,0
36,36061,2022,73991,1,148,894,10534,291,46570,1186,57252,0
36,36061,2023,73991,1,148,837,9810,262,42398,1100,52356,0
36,36061,2024,73991,1,148,,,,,1,148,1
36,36063,2000,13123,7,431,50,423,26,1137,83,1991,1
36,36063,2001,12975,12,877,87,745,31,1446,130,3068,1
36,36063,2002,12760,16,1052,129,1107,34,1620,179,3779,1
36,36063,2003,12620,19,1392,178,1561,40,2081,237,5034,0
36,36063,2004,12372,20,1513,195,1702,43,2231,258,5446,0
36,36063,2005,12031,26,1772,208,1817,42,2102,276,5691,0
36,36063,2006,11662,27,1855,174,1481,41,2082,242,5418,0
36,36063,2007,11504,30,2114,155,1317,44,2367,229,5798,0
36,36063,2008,11551,27,1968,147,1241,40,2220,214,5429,0
36,36063,2009,11543,30,2283,138,1177,37,2070,205,5530,0
36,36063,2010,11587,31,2359,139,1202,37,2070,207,5631,0
36,36063,2011,11471,33,2564,134,1198,40,2230,207,5992,0
36,36063,2012,11303,34,2746,115,1035,40,2307,189,6088,0
36,36063,2013,11221,34,2777,113,1043,38,2073,185,5893,0
36,36063,2014,11028,37,2857,111,1024,35,1862,183,5743,0
36,36063,2015,10891,42,3190,116,1076,34,1820,192,6086,0
36,36063,2016,10905,43,2855,103,959,33,1751,179,5565,0
36,36063,2017,11089,44,2876,100,907,38,1970,182,5753,0
36,36063,2018,11078,46,3011,101,927,38,2020,185,5958,0
36,36063,2019,11099,43,2925,99,919,34,1842,176,5686,0
36,36063,2020,11016,47,3140,91,847,36,1962,174,5949,0
36,36063,2021,11060,42,3139,87,791,34,1917,163,5847,0
36,36063,2022,10804,38,2987,89,799,32,1829,159,5615,0
36,36063,2023,10804,36,2897,86,767,28,1540,150,5204,0
36,36065,2000,13298,15,1058,89,707,13,604,117,2369,1
36,36065,2001,13046,22,1302,115,931,19,974,156,3207,1
36,36065,2002,12953,26,1524,160,1333,21,1093,207,3950,1
36,36065,2003,12862,28,1632,183,1563,18,1003,229,4198,1
36,36065,2004,12950,32,1834,188,1643,19,983,239,4460,0
36,36065,2005,12797,31,1860,184,1603,22,1273,237,4736,0
36,36065,2006,12902,36,2307,190,1644,27,1579,253,5530,0
36,36065,2007,13030,38,2435,193,1691,26,1598,257,5724,0
36,36065,2008,13078,38,2475,203,1793,32,1837,273,6105,0
36,36065,2009,13155,39,2513,205,1868,36,2165,280,6546,0
36,36065,2010,13344,43,2783,225,2060,32,2020,300,6863,0
36,36065,2011,13371,39,2562,223,2090,35,2018,297,6670,0
36,36065,2012,13373,39,2579,218,2070,35,2200,292,6849,0
36,36065,2013,13490,42,2609,200,1932,36,2306,278,6847,0
36,36065,2014,13449,40,2523,187,1826,32,2202,259,6551,0
36,36065,2015,13194,38,2460,180,1726,35,2335,253,6521,0
36,36065,2016,13113,40,2610,185,1782,34,2322,259,6714,0
36,36065,2017,13376,41,2654,188,1838,35,2460,264,6952,0
36,36065,2018,13161,41,2660,183,1826,33,2004,257,6490,0
36,36065,2019,13016,42,2897,183,1831,31,1871,256,6599,0
36,36065,2020,12915,45,3038,178,1799,30,1735,253,6572,0
36,36065,2021,12835,43,2997,161,1597,29,1631,233,6225,0
36,36065,2022,12726,41,2951,158,1553,17,1095,216,5599,0
36,36065,2023,12726,31,2137,143,1369,16,911,190,4417,0
36,36067,2000,29805,36,3221,206,1802,22,1631,264,6654,1
36,36067,2001,29429,42,3850,287,2562,31,2214,360,8626,1
36,36067,2002,28937,43,3958,378,3352,34,2454,455,9764,0
36,36067,2003,28657,46,4173,404,3696,38,2770,488,10639,0
36,36067,2004,28252,48,4301,437,4045,39,2865,524,11211,0
36,36067,2005,27773,50,4353,465,4241,42,3031,557,11625,0
36,36067,2006,27209,56,4988,490,4500,46,3161,592,12649,0
36,36067,2007,27137,60,5335,484,4473,46,3291,590,13099,0
36,36067,2008,27309,62,5530,467,4361,50,3408,579,13299,0
36,36067,2009,27455,65,5876,465,4388,56,4219,586,14483,0
36,36067,2010,27398,66,5918,455,4304,57,4359,578,14581,0
36,36067,2011,27240,66,5848,468,4480,52,4131,586,14459,0
36,36067,2012,27054,71,6195,481,4684,56,4474,608,15353,0
36,36067,2013,27139,70,6072,475,4721,60,5111,605,15904,0
36,36067,2014,26930,75,6424,472,4711,61,5003,608,16138,0
36,36067,2015,26670,79,6452,473,4695,60,4381,612,15528,0
36,36067,2016,26395,81,6569,459,4543,58,4187,598,15299,0
36,36067,2017,26877,84,6871,454,4536,57,4193,595,15600,0
36,36067,2018,26583,85,6842,450,4478,56,4145,591,15465,0
36,36067,2019,26367,85,7046,452,4532,55,4099,592,15677,0
36,36067,2020,26313,83,6915,423,4209,54,3803,560,14927,0
36,36067,2021,26593,84,6970,404,3996,53,3745,541,14711,0
36,36067,2022,26032,88,7217,393,3817,56,3906,537,14940,0
36,36067,2023,26032,72,5681,353,3408,43,2907,468,11996,0
36,36069,2000,6012,10,963,31,272,2,133,43,1368,1
36,36069,2001,5906,11,995,48,430,4,248,63,1673,1
36,36069,2002,5862,14,1153,66,592,9,552,89,2297,0
36,36069,2003,5919,16,1415,70,607,10,571,96,2593,0
36,36069,2004,5942,16,1415,79,721,7,391,102,2527,0
36,36069,2005,5778,16,1415,87,814,9,663,112,2892,0
36,36069,2006,5704,16,1508,89,851,11,781,116,3140,0
36,36069,2007,5707,17,1597,78,749,10,731,105,3077,0
36,36069,2008,5773,18,1765,82,770,10,731,110,3266,0
36,36069,2009,5775,17,1678,97,893,10,731,124,3302,0
36,36069,2010,5783,16,1615,92,822,10,696,118,3133,0
36,36069,2011,5680,17,1740,90,808,10,696,117,3244,0
36,36069,2012,5468,17,1823,86,785,13,1018,116,3626,0
36,36069,2013,5511,17,1823,86,806,11,924,114,3553,0
36,36069,2014,5578,17,1823,84,787,11,924,112,3534,0
36,36069,2015,5552,17,1823,75,708,11,889,103,3420,0
36,36069,2016,5580,17,1823,78,741,11,972,106,3536,0
36,36069,2017,5532,19,2040,78,751,12,1049,109,3840,0
36,36069,2018,5507,19,2059,70,659,11,968,100,3686,0
36,36069,2019,5436,20,2103,69,649,10,860,99,3612,0
36,36069,2020,5409,20,2103,68,642,12,980,100,3725,0
36,36069,2021,5382,19,2028,63,602,14,1060,96,3690,0
36,36069,2022,5234,22,2238,61,570,14,978,97,3786,0
36,36069,2023,5234,18,1918,54,490,11,805,83,3213,0
36,36071,2000,26078,19,1642,94,737,12,481,125,2860,1
36,36071,2001,25926,26,2094,125,1006,19,919,170,4019,1
36,36071,2002,25976,30,2290,184,1562,26,1255,240,5107,1
36,36071,2003,26238,34,2654,219,1980,28,1335,281,5969,1
36,36071,2004,26473,39,3098,291,2722,29,1617,359,7437,1
36,36071,2005,26321,40,3209,312,3016,31,1710,383,7935,1
36,36071,2006,26557,44,3674,316,3111,37,2041,397,8826,1
36,36071,2007,26665,45,3869,286,2920,38,2113,369,8902,0
36,36071,2008,26858,45,3824,283,3001,46,2517,374,9342,0
36,36071,2009,26901,51,4610,273,2993,44,2490,368,10093,0
36,36071,2010,26427,51,4414,266,2985,48,3145,365,10544,0
36,36071,2011,25891,52,4454,258,2895,45,3120,355,10469,0
36,36071,2012,25330,52,4512,250,2836,43,3050,345,10398,0
36,36071,2013,24731,57,4912,244,2776,42,3010,343,10698,0
36,36071,2014,24534,55,4842,233,2622,52,3636,340,11100,0
